MLService,Model,Version,GCC,LCC,Period,PayrollService,System,Client,ABKRS,PERNR,PersArea,EmpGroup,EmpSubgroup,ForPeriod,TaxableGross,Year,FilingStatus,TaxExIndicator,ExtraTaxAmount,NumExemptions,FedTaxWithholding
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99992950,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99992952,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99992954,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99992955,ZUS1,1,80,201901,6708.34,2019,1,,0,0,1061.04
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99992956,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99992957,ZUS1,1,80,201901,5750,2019,1,,0,0,850.21
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99992958,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99992960,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99992966,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99992967,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99992968,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99992970,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99992972,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99992973,ZUS1,1,80,201901,5750,2019,1,,0,0,850.21
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99992974,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99992976,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99992977,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99992979,ZUS1,1,80,201901,5750,2019,1,,0,0,850.21
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99992981,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99992983,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993014,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993015,ZUS1,1,80,201901,6708.34,2019,1,,0,0,1061.04
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993023,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993033,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993036,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993037,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993038,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993039,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993040,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993083,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993084,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993085,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993086,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993087,ZUS1,1,80,201901,5750,2019,1,,0,0,850.21
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993088,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993089,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993090,ZUS1,1,80,201901,5750,2019,1,,0,0,850.21
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993091,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993092,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993094,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993095,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993096,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993097,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993100,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993101,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993102,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993106,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993151,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993154,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993157,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993158,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993159,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993160,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993161,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993162,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993163,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993164,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993165,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993166,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993167,ZUS1,1,80,201901,5750,2019,1,,0,0,850.21
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993168,ZUS1,1,80,201901,5750,2019,1,,0,0,850.21
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993169,ZUS1,1,80,201901,5750,2019,1,,0,0,850.21
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993170,ZUS1,1,80,201901,5750,2019,1,,0,0,850.21
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993171,ZUS1,1,80,201901,5750,2019,1,,0,0,850.21
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993172,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993173,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993174,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993176,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993177,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993178,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993180,ZUS1,1,80,201901,5750,2019,1,,0,0,850.21
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993230,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993233,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993234,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993235,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993236,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993237,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993238,ZUS1,1,80,201901,5750,2019,1,,0,0,850.21
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993240,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993241,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993242,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993244,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993245,ZUS1,1,80,201901,5750,2019,1,,0,0,850.21
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993246,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993247,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993248,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993249,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993250,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993251,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993252,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993253,ZUS1,1,80,201901,5750,2019,1,,0,0,850.21
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993254,ZUS1,1,80,201901,5750,2019,1,,0,0,850.21
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993255,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993256,ZUS1,1,80,201901,6708.34,2019,1,,0,0,1061.04
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993257,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993258,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993319,ZUS1,1,80,201901,6708.34,2019,1,,0,0,1061.04
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993322,ZUS1,1,80,201901,6708.34,2019,1,,0,0,1061.04
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993323,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993324,ZUS1,1,80,201901,5750,2019,1,,0,0,850.21
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993325,ZUS1,1,80,201901,5750,2019,1,,0,0,850.21
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993326,ZUS1,1,80,201901,5750,2019,1,,0,0,850.21
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993327,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993328,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993329,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993331,ZUS1,1,80,201901,5750,2019,1,,0,0,850.21
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993332,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993333,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993334,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993335,ZUS1,1,80,201901,8625,2019,1,,0,0,1508.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993363,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993364,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993365,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993367,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993368,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993371,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993372,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993373,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993374,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993375,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993376,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993380,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993383,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993384,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993385,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993386,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993394,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993395,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993435,ZUS1,1,80,201901,5750,2019,1,,0,0,850.21
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993436,ZUS1,1,80,201901,5750,2019,1,,0,0,850.21
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993438,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993442,ZUS1,1,80,201901,5750,2019,1,,0,0,850.21
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993443,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993444,ZUS1,1,80,201901,6708.34,2019,1,,0,0,1061.04
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993447,ZUS1,1,80,201901,5750,2019,1,,0,0,850.21
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993451,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993453,ZUS1,1,80,201901,6708.34,2019,1,,0,0,1061.04
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993454,ZUS1,1,80,201901,5750,2019,1,,0,0,850.21
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993455,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993456,ZUS1,1,80,201901,5750,2019,1,,0,0,850.21
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993457,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993458,ZUS1,1,80,201901,5750,2019,1,,0,0,850.21
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993460,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993461,ZUS1,1,80,201901,5750,2019,1,,0,0,850.21
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993462,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993463,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993464,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993465,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993467,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993470,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993472,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993473,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993474,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993483,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993484,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993491,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993506,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993511,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993519,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993522,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993523,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993526,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993528,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993535,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993589,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993600,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993611,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993653,ZUS1,1,80,201901,10541.66,2019,1,,0,0,1968.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993667,ZUS1,1,80,201901,14375,2019,1,,0,0,2941.71
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993668,ZUS1,1,80,201901,14375,2019,1,,0,0,2941.71
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993669,ZUS1,1,80,201901,12937.5,2019,1,,0,0,2543.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993670,ZUS1,1,80,201901,11500,2019,1,,0,0,2198.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993671,ZUS1,1,80,201901,11500,2019,1,,0,0,2198.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993672,ZUS1,1,80,201901,11500,2019,1,,0,0,2198.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993673,ZUS1,1,80,201901,11500,2019,1,,0,0,2198.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993674,ZUS1,1,80,201901,14375,2019,1,,0,0,2941.71
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993676,ZUS1,1,80,201901,11500,2019,1,,0,0,2198.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993684,ZUS1,1,80,201901,14375,2019,1,,0,0,2941.71
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993697,ZUS1,1,80,201901,14375,2019,1,,0,0,2941.71
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993698,ZUS1,1,80,201901,11500,2019,1,,0,0,2198.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993699,ZUS1,1,80,201901,14375,2019,1,,0,0,2941.71
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993700,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993708,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993711,ZUS1,1,80,201901,4791.66,2019,1,,0,0,639.37
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993713,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993714,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993715,ZUS1,1,80,201901,3354.16,2019,1,,0,0,348.33
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993745,ZUS1,1,80,201901,11500,2019,1,,0,0,2198.54
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993750,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
TWV,T001,2,ZZZ,Z10,201901,EUH,EDF,402,ZZ,99993771,ZUS1,1,80,201901,1916.66,2019,1,,0,0,175.83
